Precio,M2,Balcon2,Amenities,cocinaSep,Monoambiente,A Estrenar,Patio PB,PB,Precio_predicho,residuo,es_outlier,tipo_outlier
110954,51,0,1,0,0,0,0,0,95691.17,15262.83,False,normal
85000,50,1,0,1,0,0,0,0,86460.77,-1460.77,False,normal
96000,60,1,1,0,0,1,0,0,112326.65,-16326.65,False,normal
70000,40,0,0,1,0,0,1,0,71143.8,-1143.8,False,normal
105000,45,1,0,1,0,1,0,0,92626.89,12373.11,False,normal
115000,60,1,0,1,0,0,0,0,86772.53,28227.47,False,normal
148900,57,0,1,0,0,0,0,0,95878.22,53021.78,True,sobrevaluado
87300,58,1,1,0,0,1,0,1,118484.31,-31184.31,False,normal
70000,40,0,0,1,0,0,1,0,71143.8,-1143.8,False,normal
119000,60,1,0,1,0,0,0,0,86772.53,32227.47,False,normal
71500,44,0,0,0,0,0,0,0,76141.95,-4641.95,False,normal
126200,48,1,1,0,0,0,0,0,105630.54,20569.46,False,normal
148900,57,0,1,0,0,0,0,0,95878.22,53021.78,True,sobrevaluado
102000,60,1,1,0,0,1,0,0,112326.65,-10326.65,False,normal
141300,68,1,1,1,0,0,0,0,106352.92,34947.08,False,normal
94500,60,1,1,0,0,1,0,0,112326.65,-17826.65,False,normal
67000,44,0,0,0,0,0,0,0,76141.95,-9141.95,False,normal
110561,56,1,0,0,0,0,0,0,86548.95,24012.05,False,normal
67000,44,0,0,0,0,0,0,0,76141.95,-9141.95,False,normal
99800,60,0,0,0,0,0,0,0,76640.76,23159.24,False,normal
126200,48,1,1,0,0,0,0,0,105630.54,20569.46,False,normal
82000,54,0,0,1,0,0,0,0,76552.58,5447.42,False,normal
110954,51,0,1,0,0,0,0,0,95691.17,15262.83,False,normal
125000,47,1,1,0,0,0,0,0,105599.36,19400.64,False,normal
123803,56,0,0,1,0,0,1,0,71642.61,52160.39,True,sobrevaluado
94500,60,0,1,0,0,1,0,0,102293.75,-7793.75,False,normal
123360,65,1,0,1,0,0,0,0,86928.4,36431.6,False,normal
118000,81,0,0,0,0,0,0,0,77295.44,40704.56,False,normal
106200,60,1,0,0,0,0,0,1,92893.67,13306.33,False,normal
88000,45,1,0,0,0,1,0,0,92528.02,-4528.02,False,normal
65000,32,0,0,0,0,0,0,0,75767.84,-10767.84,False,normal
62000,40,0,0,1,0,0,0,0,76116.12,-14116.12,False,normal
95000,66,1,0,1,0,0,0,0,86959.58,8040.42,False,normal
100000,50,0,1,1,0,0,1,1,97006.57,2993.43,False,normal
112010,65,1,0,1,0,0,0,0,86928.4,25081.6,False,normal
75000,83,0,1,1,0,0,1,1,98035.36,-23035.36,False,normal
60000,210,1,0,0,0,0,0,0,91349.97,-31349.97,False,normal
82000,41,1,0,0,0,1,0,0,92403.32,-10403.32,False,normal
68700,43,1,0,1,0,0,0,0,86242.54,-17542.54,False,normal
100000,53,1,1,0,0,0,0,0,105786.42,-5786.42,False,normal
108800,60,1,0,1,0,1,0,0,93094.53,15705.47,False,normal
68000,38,0,0,1,0,0,0,0,76053.77,-8053.77,False,normal
92000,42,1,0,1,0,0,0,0,86211.37,5788.63,False,normal
55000,55,0,0,1,0,0,0,0,76583.75,-21583.75,False,normal
69000,50,0,0,0,0,0,0,0,76329.0,-7329.0,False,normal
108800,60,1,0,1,0,1,0,0,93094.53,15705.47,False,normal
75000,44,0,0,1,0,0,1,1,77488.52,-2488.52,False,normal
87000,90,0,0,1,0,0,1,0,72702.57,14297.43,False,normal
73000,50,0,0,0,0,1,0,0,82651.0,-9651.0,False,normal
59000,29,0,0,1,0,0,0,0,75773.19,-16773.19,False,normal
82500,43,1,0,1,0,0,0,0,86242.54,-3742.54,False,normal
114400,59,1,1,0,0,0,0,0,105973.47,8426.53,False,normal
87000,54,1,0,1,0,0,0,0,86585.47,414.53,False,normal
110000,91,0,0,1,0,0,1,0,72733.75,37266.25,False,normal
68000,30,0,0,0,0,0,0,0,75705.49,-7705.49,False,normal
90000,74,1,0,1,0,0,0,0,87208.98,2791.02,False,normal
85000,60,1,0,1,0,0,0,0,86772.53,-1772.53,False,normal
115000,44,1,1,0,0,1,0,0,111827.84,3172.16,False,normal
98000,58,1,1,1,0,1,0,0,112363.17,-14363.17,False,normal
72000,48,0,0,1,0,0,0,0,76365.53,-4365.53,False,normal
85000,55,1,1,0,0,0,0,0,105848.77,-20848.77,False,normal
98000,55,1,1,1,0,1,0,0,112269.64,-14269.64,False,normal
108000,50,1,0,1,0,0,0,0,86460.77,21539.23,False,normal
88900,40,0,0,1,0,0,0,0,76116.12,12783.88,False,normal
75000,50,0,0,1,0,0,1,1,77675.57,-2675.57,False,normal
86000,80,0,0,1,0,0,0,0,77363.14,8636.86,False,normal
110000,44,1,0,0,0,1,1,0,87524.52,22475.48,False,normal
89000,48,1,1,0,0,0,1,0,100658.22,-11658.22,False,normal
63000,45,1,0,0,0,0,0,0,86206.02,-23206.02,False,normal
105000,55,1,0,0,0,0,0,0,86517.77,18482.23,False,normal
87000,50,1,0,1,0,0,0,0,86460.77,539.23,False,normal
69999,45,0,0,1,0,0,0,0,76272.0,-6273.0,False,normal
60000,55,1,0,1,0,0,0,0,86616.65,-26616.65,False,normal
70000,47,0,0,1,0,0,0,0,76334.35,-6334.35,False,normal
125000,48,0,1,1,0,0,0,0,95696.52,29303.48,False,normal
105000,82,1,0,0,0,1,0,0,93681.51,11318.49,False,normal
69000,35,0,0,0,0,0,0,0,75861.37,-6861.37,False,normal
75000,45,1,1,0,0,0,0,0,105537.01,-30537.01,False,normal
60000,210,1,0,0,0,0,0,0,91349.97,-31349.97,False,normal
108905,56,1,0,1,0,0,0,0,86647.82,22257.18,False,normal
75000,40,1,0,0,0,0,0,0,86050.14,-11050.14,False,normal
121429,59,1,1,0,0,0,0,0,105973.47,15455.53,False,normal
105000,48,1,0,1,0,0,0,0,86398.42,18601.58,False,normal
78000,45,0,0,1,0,0,1,0,71299.68,6700.32,False,normal
110000,50,1,1,0,0,0,0,0,105692.89,4307.11,False,normal
105000,43,1,0,1,0,0,0,0,86242.54,18757.46,False,normal
79000,40,1,0,1,0,0,0,0,86149.02,-7149.02,False,normal
85000,67,0,0,0,0,0,0,0,76858.98,8141.02,False,normal
75000,45,1,1,0,0,0,0,0,105537.01,-30537.01,False,normal
85000,49,1,1,1,0,0,1,0,100788.27,-15788.27,False,normal
42000,45,0,0,0,0,0,0,0,76173.12,-34173.12,False,normal
65000,600,1,0,0,0,0,0,0,103508.4,-38508.4,False,normal
95000,66,1,0,1,0,0,0,0,86959.58,8040.42,False,normal
72000,36,0,0,1,0,0,0,0,75991.42,-3991.42,False,normal
82000,58,1,1,1,0,0,0,0,106041.17,-24041.17,False,normal
68000,35,0,0,0,0,0,0,0,75861.37,-7861.37,False,normal
132000,45,1,1,0,0,1,0,0,111859.01,20140.99,False,normal
130000,88,1,0,1,0,0,0,0,87645.44,42354.56,True,sobrevaluado
72000,44,1,0,0,0,0,0,0,86174.84,-14174.84,False,normal
82000,41,1,0,0,0,1,0,0,92403.32,-10403.32,False,normal
65000,40,1,0,0,0,0,1,0,81077.82,-16077.82,False,normal
90000,45,1,0,0,0,0,0,0,86206.02,3793.98,False,normal
78000,48,0,1,0,0,0,0,0,95597.65,-17597.65,False,normal
84000,41,1,0,0,0,1,0,0,92403.32,-8403.32,False,normal
63000,33,0,0,0,0,0,1,0,70826.69,-7826.69,False,normal
135000,39,0,0,1,0,0,0,0,76084.95,58915.05,True,sobrevaluado
100000,50,0,1,1,0,0,1,1,97006.57,2993.43,False,normal
125000,77,0,1,1,0,0,1,0,91628.28,33371.72,False,normal
67000,39,0,0,1,0,0,0,0,76084.95,-9084.95,False,normal
65000,37,1,0,0,0,0,0,0,85956.61,-20956.61,False,normal
72000,40,0,1,1,0,0,0,0,95447.12,-23447.12,False,normal
69000,48,0,0,0,0,0,1,1,77514.35,-8514.35,False,normal
78000,40,0,0,0,0,0,0,0,76017.25,1982.75,False,normal
75000,83,0,1,1,0,0,1,1,98035.36,-23035.36,False,normal
91999,48,1,0,0,0,0,0,0,86299.55,5699.45,False,normal
69000,40,1,0,0,0,1,0,0,92372.14,-23372.14,False,normal
68000,31,0,0,0,0,0,0,0,75736.67,-7736.67,False,normal
106200,60,1,1,0,0,1,0,0,112326.65,-6126.65,False,normal
122000,59,1,1,0,0,0,0,0,105973.47,16026.53,False,normal
58000,40,1,0,1,0,0,0,0,86149.02,-28149.02,False,normal
75000,40,1,1,1,0,0,0,1,111700.03,-36700.03,False,normal
135000,77,0,1,1,0,0,1,0,91628.28,43371.72,True,sobrevaluado
139700,58,1,1,0,0,0,0,0,105942.29,33757.71,False,normal
70000,35,0,0,0,0,0,1,1,77109.06,-7109.06,False,normal
62000,40,0,0,1,0,0,0,0,76116.12,-14116.12,False,normal
77500,40,1,0,1,0,0,0,0,86149.02,-8649.02,False,normal
76000,43,0,0,1,0,0,0,0,76209.65,-209.65,False,normal
85000,45,1,1,1,0,1,0,0,111957.89,-26957.89,False,normal
78000,55,1,0,0,0,0,0,0,86517.77,-8517.77,False,normal
76000,50,0,0,1,0,0,0,0,76427.88,-427.88,False,normal
90000,51,0,1,1,0,0,0,0,95790.05,-5790.05,False,normal
75000,53,1,0,1,0,0,0,0,86554.3,-11554.3,False,normal
68000,43,0,0,0,0,0,0,0,76110.77,-8110.77,False,normal
75000,60,0,0,1,0,0,0,0,76739.63,-1739.63,False,normal
68000,43,0,0,0,0,0,0,0,76110.77,-8110.77,False,normal
85000,49,1,0,1,0,0,1,0,81457.27,3542.73,False,normal
82500,43,1,0,1,0,0,0,0,86242.54,-3742.54,False,normal
72000,48,0,0,1,0,0,0,0,76365.53,-4365.53,False,normal
65000,37,1,0,0,0,0,0,0,85956.61,-20956.61,False,normal
60000,40,1,0,1,0,0,0,0,86149.02,-26149.02,False,normal
87500,45,0,0,1,0,0,0,0,76272.0,11228.0,False,normal
84000,41,1,0,0,0,1,0,0,92403.32,-8403.32,False,normal
68000,43,0,0,0,0,0,0,0,76110.77,-8110.77,False,normal
110000,44,1,0,0,0,1,1,0,87524.52,22475.48,False,normal
63900,45,1,0,0,0,0,0,0,86206.02,-22306.02,False,normal
65000,600,1,0,0,0,0,0,0,103508.4,-38508.4,False,normal
85000,60,1,0,1,0,0,0,0,86772.53,-1772.53,False,normal
75000,52,1,1,0,0,0,0,0,105755.24,-30755.24,False,normal
78000,48,0,1,0,0,0,0,0,95597.65,-17597.65,False,normal
62000,40,0,0,1,0,0,0,0,76116.12,-14116.12,False,normal
68900,40,0,0,0,0,1,0,0,82339.25,-13439.25,False,normal
78000,45,0,0,1,0,0,1,0,71299.68,6700.32,False,normal
85000,45,1,1,1,0,1,0,0,111957.89,-26957.89,False,normal
75000,45,1,1,0,0,0,0,0,105537.01,-30537.01,False,normal
68000,31,0,0,0,0,0,0,0,75736.67,-7736.67,False,normal
58000,38,0,0,1,0,0,0,0,76053.77,-18053.77,False,normal
90000,53,1,0,1,0,0,0,0,86554.3,3445.7,False,normal
85000,49,1,0,1,0,0,1,0,81457.27,3542.73,False,normal
70000,45,1,0,0,0,0,0,0,86206.02,-16206.02,False,normal
72000,40,0,1,1,0,0,0,0,95447.12,-23447.12,False,normal
105000,43,1,0,1,0,0,0,0,86242.54,18757.46,False,normal
95000,66,1,0,1,0,0,0,0,86959.58,8040.42,False,normal
78000,300,0,0,1,0,0,0,0,84221.74,-6221.74,False,normal
85000,49,1,1,1,0,0,1,0,100788.27,-15788.27,False,normal
62000,34,1,1,1,0,0,0,0,105292.96,-43292.96,True,subvaluado
82000,41,1,0,0,0,1,0,0,92403.32,-10403.32,False,normal
132000,45,1,1,0,0,1,0,0,111859.01,20140.99,False,normal
92000,42,1,0,1,0,0,0,0,86211.37,5788.63,False,normal
121000,45,1,1,0,0,1,1,0,106886.69,14113.31,False,normal
75000,40,1,0,0,0,0,0,0,86050.14,-11050.14,False,normal
105000,82,1,0,0,0,1,0,0,93681.51,11318.49,False,normal
60000,55,0,0,1,0,0,0,0,76583.75,-16583.75,False,normal
69000,35,0,0,0,0,0,0,0,75861.37,-6861.37,False,normal
78000,40,0,0,0,0,0,0,0,76017.25,1982.75,False,normal
65000,47,0,0,1,0,0,0,0,76334.35,-11334.35,False,normal
73500,45,0,0,0,0,0,0,0,76173.12,-2673.12,False,normal
87000,50,1,0,1,0,0,0,0,86460.77,539.23,False,normal
79000,58,1,0,1,0,0,0,0,86710.17,-7710.17,False,normal
59000,29,0,0,1,0,0,0,0,75773.19,-16773.19,False,normal
98000,55,1,1,1,0,1,0,0,112269.64,-14269.64,False,normal
129400,59,1,1,0,0,0,0,0,105973.47,23426.53,False,normal
100000,52,1,0,1,0,0,0,0,86523.12,13476.88,False,normal
125000,53,1,1,0,0,0,0,0,105786.42,19213.58,False,normal
68000,300,0,0,1,0,0,0,0,84221.74,-16221.74,False,normal
75000,42,1,0,1,0,0,0,0,86211.37,-11211.37,False,normal
63000,52,1,0,1,0,0,0,0,86523.12,-23523.12,False,normal
68900,40,0,0,0,0,1,0,0,82339.25,-13439.25,False,normal
62000,35,0,0,1,0,0,0,0,75960.24,-13960.24,False,normal
68700,43,1,0,1,0,0,0,0,86242.54,-17542.54,False,normal
108100,61,1,0,1,0,0,0,0,86803.7,21296.3,False,normal
60000,55,0,0,1,0,0,0,0,76583.75,-16583.75,False,normal
65000,37,1,0,0,0,0,0,0,85956.61,-20956.61,False,normal
59000,45,0,0,1,0,0,0,0,76272.0,-17272.0,False,normal
87000,50,0,1,1,0,0,0,0,95758.87,-8758.87,False,normal
55000,46,0,0,1,0,0,0,0,76303.17,-21303.17,False,normal
70000,45,1,0,0,0,0,0,0,86206.02,-16206.02,False,normal
62000,34,1,1,1,0,0,0,0,105292.96,-43292.96,True,subvaluado
114400,59,1,1,0,0,0,0,0,105973.47,8426.53,False,normal
135000,39,0,0,1,0,0,0,0,76084.95,58915.05,True,sobrevaluado
75000,60,0,0,1,0,0,0,0,76739.63,-1739.63,False,normal
68000,38,0,0,1,0,0,0,0,76053.77,-8053.77,False,normal
89000,48,1,1,0,0,0,1,0,100658.22,-11658.22,False,normal
68000,43,0,0,0,0,0,0,0,76110.77,-8110.77,False,normal
69000,48,0,0,0,0,0,1,1,77514.35,-8514.35,False,normal
92000,70,0,0,0,0,0,1,0,71980.19,20019.81,False,normal
87000,90,0,0,1,0,0,1,0,72702.57,14297.43,False,normal
105000,50,1,0,0,0,0,0,0,86361.9,18638.1,False,normal
88900,40,0,0,1,0,0,0,0,76116.12,12783.88,False,normal
75000,40,1,1,1,0,1,0,0,111802.01,-36802.01,False,normal
61999,40,0,0,1,0,0,0,0,76116.12,-14117.12,False,normal
90000,51,0,1,1,0,0,0,0,95790.05,-5790.05,False,normal
68000,30,0,0,0,0,0,0,0,75705.49,-7705.49,False,normal
68000,45,0,0,0,0,0,0,0,76173.12,-8173.12,False,normal
70000,35,0,0,0,0,0,1,1,77109.06,-7109.06,False,normal
144000,42,1,0,1,0,0,0,0,86211.37,57788.63,True,sobrevaluado
75000,58,1,0,1,0,0,0,0,86710.17,-11710.17,False,normal
143000,59,1,1,1,0,0,0,0,106072.34,36927.66,False,normal
65000,38,0,0,0,0,0,0,0,75954.9,-10954.9,False,normal
70000,300,0,0,1,0,0,0,0,84221.74,-14221.74,False,normal
93000,42,1,0,1,0,0,1,0,81239.04,11760.96,False,normal
114300,50,1,1,1,0,0,1,1,107039.46,7260.54,False,normal
90000,46,1,0,0,0,0,0,0,86237.19,3762.81,False,normal
74000,40,0,0,1,0,0,0,0,76116.12,-2116.12,False,normal
160000,50,1,0,1,0,0,0,0,86460.77,73539.23,True,sobrevaluado
68000,50,1,0,1,0,0,0,0,86460.77,-18460.77,False,normal
84900,35,1,0,1,0,0,1,0,81020.81,3879.19,False,normal
125000,64,0,1,0,0,1,0,0,102418.45,22581.55,False,normal
